1.980986e+20, 1.890393e+18, 1.093642e+16, 4.377286e+13, 1.463055e+11, 
1.981561e+20, 1.833584e+18, 1.029146e+16, 3.996389e+13, 1.296674e+11, 
1.982112e+20, 1.779033e+18, 9.690724e+15, 3.652135e+13, 1.150720e+11, 
1.982644e+20, 1.726452e+18, 9.128735e+15, 3.339557e+13, 1.022009e+11, 
1.983153e+20, 1.676038e+18, 8.605640e+15, 3.057097e+13, 9.090153e+10, 
1.983643e+20, 1.627524e+18, 8.116791e+15, 2.800741e+13, 8.093599e+10, 
1.984115e+20, 1.580848e+18, 7.659951e+15, 2.568016e+13, 7.214298e+10, 
1.984570e+20, 1.535768e+18, 7.231244e+15, 2.355814e+13, 6.434742e+10, 
1.985007e+20, 1.492472e+18, 6.831136e+15, 2.163337e+13, 5.747214e+10, 
1.985429e+20, 1.450638e+18, 6.455311e+15, 1.987576e+13, 5.136502e+10, 
1.985835e+20, 1.410384e+18, 6.103695e+15, 1.827683e+13, 4.595965e+10, 
1.986226e+20, 1.371594e+18, 5.774153e+15, 1.681930e+13, 4.116454e+10, 
1.986603e+20, 1.334184e+18, 5.465002e+15, 1.548906e+13, 3.690503e+10, 
1.986967e+20, 1.298104e+18, 5.174884e+15, 1.427430e+13, 3.311809e+10, 
1.987318e+20, 1.263325e+18, 4.902680e+15, 1.316493e+13, 2.974974e+10, 
1.987657e+20, 1.229622e+18, 4.645882e+15, 1.214604e+13, 2.673626e+10, 
1.987984e+20, 1.197195e+18, 4.405312e+15, 1.121662e+13, 2.405824e+10, 
1.988299e+20, 1.165937e+18, 4.179465e+15, 1.036675e+13, 2.167203e+10, 
1.988604e+20, 1.135650e+18, 3.966247e+15, 9.585085e+12, 1.953236e+10, 
1.988899e+20, 1.106356e+18, 3.765324e+15, 8.867360e+12, 1.761729e+10, 
1.989183e+20, 1.078089e+18, 3.576403e+15, 8.209659e+12, 1.590633e+10, 
1.989459e+20, 1.050681e+18, 3.397848e+15, 7.603711e+12, 1.436896e+10, 
1.989726e+20, 1.024181e+18, 3.229525e+15, 7.046800e+12, 1.299064e+10, 

0.75

2.120278e+18, 2.100443e+18, 2.023279e+18, 2.122327e+18, 2.002128e+18, 1.910403e+18, 1.961765e+18, 1.912271e+18, 1.884818e+18, 1.684995e+18, 1.410945e+18, 1.152972e+18, 9.745190e+17, 7.948104e+17, 6.676552e+17, 6.200012e+17, 6.188508e+17, 5.692954e+17, 4.727398e+17, 4.513867e+17, 4.055543e+17, 3.892601e+17, 3.798244e+17, 3.266294e+17, 3.164053e+17, 3.134059e+17, 3.026671e+17, 2.946386e+17, 2.742122e+17, 2.637012e+17, 2.490346e+17, 2.410055e+17, 2.195779e+17, 2.478162e+17, 2.224677e+17, 2.167240e+17, 1.971254e+17, 1.833142e+17, 1.821582e+17, 1.751416e+17, 1.638030e+17, 1.639505e+17, 1.530664e+17, 1.472386e+17, 1.419403e+17, 1.416208e+17, 1.372336e+17, 1.323797e+17, 1.338434e+17, 1.316674e+17, 1.125862e+17, 1.022830e+17, 1.125877e+17, 1.124183e+17, 1.087676e+17, 1.058204e+17, 1.068195e+17, 1.122889e+17, 1.119655e+17, 9.590882e+16, 9.633074e+16, 9.346684e+16, 9.454295e+16, 8.566171e+16, 8.558610e+16, 9.926495e+16, 9.805924e+16, 9.306137e+16, 7.312543e+16, 7.840385e+16, 7.812006e+16, 7.109100e+16, 7.075965e+16, 6.782295e+16, 6.580532e+16, 5.832158e+16, 6.648231e+16, 6.727126e+16, 8.031127e+16, 7.381401e+16, 6.971324e+16, 6.096850e+16, 5.383791e+16, 5.648495e+16, 5.323747e+16, 5.078143e+16, 5.191817e+16, 6.240451e+16, 5.505623e+16, 5.274423e+16, 5.617239e+16, 5.318797e+16, 5.579670e+16, 5.580574e+16, 5.077155e+16, 4.467794e+16, 4.155751e+16, 4.390664e+16, 4.570213e+16, 4.068351e+16, 

